# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-3.201","3.300","-0.049","0.035","6.479","3.178","3.301","9","3","0 (*)","5","-1.109","1.553","FDRE(31) LUT2(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[16]/D}"
"ap_clk","-3.199","3.300","-0.049","0.035","6.477","3.331","3.146","8","3","0 (*)","5","-1.262","1.553","FDRE(31) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) CARRY4(3) LUT3(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U47/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U47/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[16]/D}"
"ap_clk","-3.198","3.300","-0.049","0.035","6.476","3.175","3.301","8","3","0 (*)","5","-1.106","1.553","FDRE(31) LUT2(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[13]/D}"
"ap_clk","-3.194","3.300","-0.049","0.035","6.472","2.900","3.572","9","4","0 (*)","5","-1.234","0.978","FDRE(32) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111107]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[12]/D}"
"ap_clk","-3.191","3.300","-0.049","0.035","6.469","2.897","3.572","8","4","0 (*)","5","-1.231","0.978","FDRE(32) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111107]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[9]/D}"
"ap_clk","-3.190","3.300","-0.049","0.035","6.468","3.197","3.271","9","3","0 (*)","5","-1.128","1.553","FDRE(31) LUT6(2) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT3(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U65/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U65/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[16]/D}"
"ap_clk","-3.187","3.300","-0.049","0.035","6.465","3.194","3.271","8","3","0 (*)","5","-1.125","1.553","FDRE(31) LUT6(2) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT3(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U65/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U65/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[13]/D}"
"ap_clk","-3.187","3.300","-0.049","0.035","6.465","3.812","2.653","8","2","-1 (*)","5","-1.340","2.128","FDRE(27) CARRY4(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U81/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111111]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U81/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[15]/D}"
"ap_clk","-3.185","3.300","-0.049","0.035","6.463","2.914","3.549","9","4","0 (*)","5","-1.248","0.978","FDRE(34) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111110]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[14]/D}"
"ap_clk","-3.183","3.300","-0.049","0.035","6.508","3.572","2.936","9","3","0 (*)","5","-1.456","1.600","FDRE(33) LUT3(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U45/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111108]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U45/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[12]/D}"
"ap_clk","-3.181","3.300","-0.049","0.035","6.506","3.258","3.248","8","4","0 (*)","5","-1.545","1.025","FDRE(27) LUT2(1) LUT6(1) CARRY4(2) LUT3(1) CARRY4(1) CARRY4(3) LUT3(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U87/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111111]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U87/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[14]/D}"
"ap_clk","-3.177","3.300","-0.049","0.035","6.455","3.154","3.301","8","3","0 (*)","5","-1.085","1.553","FDRE(31) LUT2(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111109]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U97/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[15]/D}"
"ap_clk","-3.176","3.300","-0.049","0.035","6.454","3.305","3.149","9","3","0 (*)","5","-1.236","1.553","FDRE(32) LUT6(2) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT3(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U77/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111107]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U77/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[17]/D}"
"ap_clk","-3.172","3.300","-0.049","0.035","6.450","3.105","3.345","8","3","0 (*)","5","-1.036","1.553","FDRE(30) LUT6(2) CARRY4(1) CARRY4(2) LUT3(1) CARRY4(3) LUT3(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U84/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111105]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U84/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[14]/D}"
"ap_clk","-3.170","3.300","-0.049","0.035","6.448","2.876","3.572","8","4","0 (*)","5","-1.210","0.978","FDRE(32) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111107]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U93/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[11]/D}"
"ap_clk","-3.169","3.300","-0.049","0.035","6.447","2.898","3.549","9","4","0 (*)","5","-1.232","0.978","FDRE(34) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111110]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[12]/D}"
"ap_clk","-3.166","3.300","-0.049","0.035","6.444","2.895","3.549","8","4","0 (*)","5","-1.229","0.978","FDRE(34) LUT6(2) LUT6(1) CARRY4(1) CARRY4(2) LUT3(2) LUT4(1) CARRY4(1) CARRY4(1) FDRE","{bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/p_reg_reg[-1111111110]__0/C --> bd_0_i/hls_inst/inst/mac_muladd_9s_9s_18s_19_4_1_U89/match_template_mac_muladd_9s_9s_18s_19_4_1_DSP48_0_U/m_reg_reg[9]/D}"

